//lat,//long,//1.66666667 = 1 NM,,,,,,,,
You,,,,,,,,,,
481,42.246,70.7583,2232,70.761,0.001,0.0033,60,,,
482,42.247,70.7616,2232,70.761,0.001,0.0033,60,,,
483,42.248,70.7649,2232,70.761,0.001,0.0033,60,,,
484,42.249,70.7682,2232,70.761,0.001,0.0033,60,,,
485,42.25,70.7715,2232,70.761,0.001,0.0033,60,,,
486,42.251,70.7748,2232,70.761,0.001,0.0033,60,,,
487,42.252,70.7781,2232,70.761,0.001,0.0033,60,,,
488,42.253,70.7814,2232,70.761,0.001,0.0033,60,,,
489,42.254,70.7847,2232,70.761,0.001,0.0033,60,,,
490,42.255,70.788,2232,70.761,0.001,0.0033,60,,,
491,42.256,70.7913,2232,70.761,0.001,0.0033,60,,,
492,42.257,70.7946,2232,70.761,0.001,0.0033,60,,,
493,42.258,70.7979,2232,70.761,0.001,0.0033,60,,,
494,42.259,70.8012,2232,70.761,0.001,0.0033,60,,,
495,42.26,70.8045,2232,70.761,0.001,0.0033,60,,,
496,42.261,70.8078,2232,70.761,0.001,0.0033,60,,,
497,42.262,70.8111,2232,70.761,0.001,0.0033,60,,,
498,42.263,70.8144,2232,70.761,0.001,0.0033,60,,,
499,42.264,70.8177,2232,70.761,0.001,0.0033,60,,,
500,42.265,70.821,2232,70.761,0.001,0.0033,60,,,
501,42.266,70.8243,2232,70.761,0.001,0.0033,60,,,
502,42.267,70.8276,2232,70.761,0.001,0.0033,60,,,
503,42.268,70.8309,2232,70.761,0.001,0.0033,60,,,
504,42.269,70.8342,2232,70.761,0.001,0.0033,60,,,
505,42.27,70.8375,2232,70.761,0.001,0.0033,60,,,
506,42.271,70.8408,2232,70.761,0.001,0.0033,60,,,
507,42.272,70.8441,2232,70.761,0.001,0.0033,60,,,
508,42.273,70.8474,2232,70.761,0.001,0.0033,60,,,
509,42.274,70.8507,2232,70.761,0.001,0.0033,60,,,
510,42.275,70.854,2232,70.761,0.001,0.0033,60,,,
511,42.276,70.8573,2232,70.761,0.001,0.0033,60,,,
512,42.277,70.8606,2232,70.761,0.001,0.0033,60,,,
513,42.278,70.8639,2232,70.761,0.001,0.0033,60,,,
514,42.279,70.8672,2232,70.761,0.001,0.0033,60,,,
515,42.28,70.8705,2232,70.761,0.001,0.0033,60,,,
516,42.281,70.8738,2232,70.761,0.001,0.0033,60,,,
517,42.282,70.8771,2232,70.761,0.001,0.0033,60,,,
518,42.283,70.8804,2232,70.761,0.001,0.0033,60,,,
519,42.284,70.8837,2232,70.761,0.001,0.0033,60,,,
520,42.285,70.887,2232,70.761,0.001,0.0033,60,,,
521,42.286,70.8903,2232,70.761,0.001,0.0033,60,,,
522,42.287,70.8936,2232,70.761,0.001,0.0033,60,,,
523,42.288,70.8969,2232,70.761,0.001,0.0033,60,,,
524,42.289,70.9002,2232,70.761,0.001,0.0033,60,,,
525,42.29,70.9035,2232,70.761,0.001,0.0033,60,,,
526,42.291,70.9068,2232,70.761,0.001,0.0033,60,,,
527,42.292,70.9101,2232,70.761,0.001,0.0033,60,,,
528,42.293,70.9134,2232,70.761,0.001,0.0033,60,,,
529,42.294,70.9167,2232,70.761,0.001,0.0033,60,,,
530,42.295,70.92,2232,70.761,0.001,0.0033,60,,,
531,42.296,70.9233,2232,70.761,0.001,0.0033,60,,,
532,42.297,70.9266,2232,70.761,0.001,0.0033,60,,,
533,42.298,70.9299,2232,70.761,0.001,0.0033,60,,,
534,42.299,70.9332,2232,70.761,0.001,0.0033,60,,,
535,42.3,70.9365,2232,70.761,0.001,0.0033,60,,,
536,42.301,70.9398,2232,70.761,0.001,0.0033,60,,,
537,42.302,70.9431,2232,70.761,0.001,0.0033,60,,,
538,42.303,70.9464,2232,70.761,0.001,0.0033,60,,,
539,42.304,70.9497,2232,70.761,0.001,0.0033,60,,,
540,42.305,70.953,2232,70.761,0.001,0.0033,60,,,
541,42.306,70.9563,2232,70.761,0.001,0.0033,60,,,
542,42.307,70.9596,2232,70.761,0.001,0.0033,60,,,
543,42.308,70.9629,2232,70.761,0.001,0.0033,60,,,
544,42.309,70.9662,2232,70.761,0.001,0.0033,60,,,
545,42.31,70.9695,2232,70.761,0.001,0.0033,60,,,
546,42.311,70.9728,2232,70.761,0.001,0.0033,60,,,
547,42.312,70.9761,2232,70.761,0.001,0.0033,60,,,
548,42.313,70.9794,2232,70.761,0.001,0.0033,60,,,
549,42.314,70.9827,2232,70.761,0.001,0.0033,60,,,
550,42.315,70.986,2232,70.761,0.001,0.0033,60,,,
551,42.316,70.9893,2232,70.761,0.001,0.0033,60,,,
552,42.317,70.9926,2232,70.761,0.001,0.0033,60,,,
553,42.318,70.9959,2232,70.761,0.001,0.0033,60,,,
554,42.319,70.9992,2232,70.761,0.001,0.0033,60,,,
555,42.32,71.0025,2232,70.761,0.001,0.0033,60,,,
556,42.321,71.0058,2232,70.761,0.001,0.0033,60,,,
557,42.322,71.0091,2232,70.761,0.001,0.0033,60,,,
558,42.323,71.0124,2232,70.761,0.001,0.0033,60,,,
559,42.324,71.0157,2232,70.761,0.001,0.0033,60,,,
560,42.325,71.019,2232,70.761,0.001,0.0033,60,,,
561,42.326,71.0223,2232,70.761,0.001,0.0033,60,,,
562,42.327,71.0256,2232,70.761,0.001,0.0033,60,,,
563,42.328,71.0289,2232,70.761,0.001,0.0033,60,,,
564,42.329,71.0322,2232,70.761,0.001,0.0033,60,,,
565,42.33,71.0355,2232,70.761,0.001,0.0033,60,,,
566,42.331,71.0388,2232,70.761,0.001,0.0033,60,,,
567,42.332,71.0421,2232,70.761,0.001,0.0033,60,,,
568,42.333,71.0454,2232,70.761,0.001,0.0033,60,,,
569,42.334,71.0487,2232,70.761,0.001,0.0033,60,,,
570,42.335,71.052,2232,70.761,0.001,0.0033,60,,,
571,42.336,71.0553,2232,70.761,0.001,0.0033,60,,,
572,42.337,71.0586,2232,70.761,0.001,0.0033,60,,,
573,42.338,71.0619,2232,70.761,0.001,0.0033,60,,,
574,42.339,71.0652,2232,70.761,0.001,0.0033,60,,,
575,42.34,71.0685,2232,70.761,0.001,0.0033,60,,,
576,42.341,71.0718,2232,70.761,0.001,0.0033,60,,,
577,42.342,71.0751,2232,70.761,0.001,0.0033,60,,,
578,42.343,71.0784,2232,70.761,0.001,0.0033,60,,,
579,42.344,71.0817,2232,70.761,0.001,0.0033,60,,,
580,42.345,71.085,2232,70.761,0.001,0.0033,60,,,
581,42.346,71.0883,2232,70.761,0.001,0.0033,60,,,
582,42.347,71.0916,2232,70.761,0.001,0.0033,60,,,
583,42.348,71.0949,2232,70.761,0.001,0.0033,60,,,
584,42.349,71.0982,2232,70.761,0.001,0.0033,60,,,
585,42.35,71.1015,2232,70.761,0.001,0.0033,60,,,
586,42.351,71.1048,2232,70.761,0.001,0.0033,60,,,
587,42.352,71.1081,2232,70.761,0.001,0.0033,60,,,
588,42.353,71.1114,2232,70.761,0.001,0.0033,60,,,
589,42.354,71.1147,2232,70.761,0.001,0.0033,60,,,
590,42.355,71.118,2232,70.761,0.001,0.0033,60,,,
591,42.356,71.1213,2232,70.761,0.001,0.0033,60,,,
592,42.357,71.1246,2232,70.761,0.001,0.0033,60,,,
593,42.358,71.1279,2232,70.761,0.001,0.0033,60,,,
594,42.359,71.1312,2232,70.761,0.001,0.0033,60,,,
595,42.36,71.1345,2232,70.761,0.001,0.0033,60,,,
596,42.361,71.1378,2232,70.761,0.001,0.0033,60,,,
597,42.362,71.1411,2232,70.761,0.001,0.0033,60,,,
Ent,0,N978CP,Cessna 172,,,,,,,
0,42.035,70.521,2000,70.761,0.001258496,0.003,,41.795,70.821,1
6,42.03622619,70.524,2014,70.761,0.001226186,0.003,1,41.815,70.854,2
12,42.03743468,70.527,2028,70.761,0.001208496,0.003,2,41.835,70.887,3
18,42.03863215,70.53,2042,70.761,0.001197464,0.003,3,41.855,70.92,4
24,42.03982197,70.533,2056,70.761,0.001189824,0.003,4,41.875,70.953,5
30,42.04100613,70.536,2070,70.761,0.001184156,0.003,5,41.895,70.986,6
36,42.04218587,70.539,2084,70.761,0.001179744,0.003,6,41.915,71.019,7
42,42.04336206,70.542,2098,70.761,0.001176186,0.003,7,41.935,71.052,8
48,42.0445353,70.545,2112,70.761,0.001173239,0.003,8,41.955,71.085,9
54,42.04570604,70.548,2126,70.761,0.001170747,0.003,9,41.975,71.118,10
60,42.04687465,70.551,2140,70.761,0.001168604,0.003,10,41.995,71.151,11
66,42.04804138,70.554,2154,70.761,0.001166735,0.003,11,42.015,71.184,12
72,42.04920647,70.557,2168,70.761,0.001165086,0.003,12,42.035,71.217,13
78,42.05037008,70.56,2182,70.761,0.001163616,0.003,13,42.055,71.25,14
84,42.05153238,70.563,2196,70.761,0.001162296,0.003,14,42.075,71.283,15
90,42.05269348,70.566,2210,70.761,0.001161101,0.003,15,42.095,71.316,16
96,42.0538535,70.569,2224,70.761,0.001160013,0.003,16,42.115,71.349,17
102,42.05501251,70.572,2238,70.761,0.001159016,0.003,17,42.135,71.382,18
108,42.05617061,70.575,2252,70.761,0.001158098,0.003,18,42.155,71.415,19
114,42.05732786,70.578,2266,70.761,0.001157249,0.003,19,42.175,71.448,20
120,42.05848432,70.581,2280,70.761,0.001156461,0.003,20,42.195,71.481,21
126,42.05964005,70.584,2294,70.761,0.001155727,0.003,21,42.215,71.514,22
132,42.06079509,70.587,2308,70.761,0.00115504,0.003,22,42.235,71.547,23
138,42.06194948,70.59,2322,70.761,0.001154396,0.003,23,42.255,71.58,24
144,42.06310327,70.593,2336,70.761,0.00115379,0.003,24,42.275,71.613,25
150,42.06425649,70.596,2350,70.761,0.001153219,0.003,25,42.295,71.646,26
156,42.06540917,70.599,2364,70.761,0.00115268,0.003,26,42.315,71.679,27
162,42.06656134,70.602,2378,70.761,0.001152169,0.003,27,42.335,71.712,28
168,42.06771302,70.605,2392,70.761,0.001151684,0.003,28,42.355,71.745,29
174,42.06886425,70.608,2387,70.761,0.001151222,0.003,29,42.375,71.778,30
180,42.07001503,70.611,2382,70.761,0.001150783,0.003,,42.395,71.811,31
186,42.07116539,70.614,2377,70.761,0.001150364,0.003,30,42.415,71.844,32
192,42.07231536,70.617,2372,70.761,0.001149964,0.003,31,42.435,71.877,33
198,42.07346494,70.62,2367,70.761,0.001149581,0.003,32,42.455,71.91,34
204,42.07461415,70.623,2362,70.761,0.001149214,0.003,33,42.475,71.943,35
210,42.07576301,70.626,2357,70.761,0.001148862,0.003,34,42.495,71.976,36
216,42.07691154,70.629,2352,70.761,0.001148524,0.003,35,42.515,72.009,37
222,42.07805974,70.632,2347,70.761,0.001148199,0.003,36,42.535,72.042,38
228,42.07920762,70.635,2342,70.761,0.001147886,0.003,37,42.555,72.075,39
234,42.08035521,70.638,2337,70.761,0.001147584,0.003,38,42.575,72.108,40
240,42.0815025,70.641,2332,70.761,0.001147293,0.003,39,42.595,72.141,41
246,42.08264951,70.644,2327,70.761,0.001147012,0.003,40,42.615,72.174,42
252,42.08379625,70.647,2322,70.761,0.001146741,0.003,41,42.635,72.207,43
258,42.08494273,70.65,2317,70.761,0.001146479,0.003,42,42.655,72.24,44
264,42.08608896,70.653,2312,70.761,0.001146225,0.003,43,42.675,72.273,45
270,42.08723493,70.656,2307,70.761,0.001145979,0.003,44,42.695,72.306,46
276,42.08838068,70.659,2302,70.761,0.00114574,0.003,45,42.715,72.339,47
282,42.08952618,70.662,2297,70.761,0.001145509,0.003,46,42.735,72.372,48
288,42.09067147,70.665,2292,70.761,0.001145285,0.003,47,42.755,72.405,49
294,42.09181654,70.668,2287,70.761,0.001145067,0.003,48,42.775,72.438,50
300,42.09296139,70.671,2282,70.761,0.001144855,0.003,49,42.795,72.471,51
306,42.09410604,70.674,2277,70.761,0.001144649,0.003,50,42.815,72.504,52
312,42.09525049,70.677,2272,70.761,0.001144449,0.003,51,42.835,72.537,53
318,42.09639474,70.68,2267,70.761,0.001144254,0.003,52,42.855,72.57,54
324,42.09753881,70.683,2262,70.761,0.001144064,0.003,53,42.875,72.603,55
330,42.09868269,70.686,2257,70.761,0.001143879,0.003,54,42.895,72.636,56
336,42.09982639,70.689,2252,70.761,0.001143699,0.003,55,42.915,72.669,57
342,42.10096991,70.692,2247,70.761,0.001143523,0.003,56,42.935,72.702,58
348,42.10211326,70.695,2242,70.761,0.001143351,0.003,57,42.955,72.735,59
354,42.10325644,70.698,2237,70.761,0.001143184,0.003,58,42.975,72.768,60
360,42.10439947,70.701,2232,70.761,0.00114302,0.003,,42.995,72.801,61
366,42.10554233,70.704,2243,70.761,0.00114286,0.003,59,43.015,72.834,62
372,42.10668503,70.707,2254,70.761,0.001142704,0.003,60,43.035,72.867,63
378,42.10782758,70.71,2265,70.761,0.001142551,0.003,61,43.055,72.9,64
384,42.10896998,70.713,2276,70.761,0.001142402,0.003,62,43.075,72.933,65
390,42.11011224,70.716,2287,70.761,0.001142256,0.003,63,43.095,72.966,66
396,42.11125435,70.719,2298,70.761,0.001142113,0.003,64,43.115,72.999,67
402,42.11239632,70.722,2309,70.761,0.001141973,0.003,65,43.135,73.032,68
408,42.11353816,70.725,2320,70.761,0.001141835,0.003,66,43.155,73.065,69
414,42.11467986,70.728,2331,70.761,0.001141701,0.003,67,43.175,73.098,70
420,42.11582143,70.731,2342,70.761,0.001141569,0.003,68,43.195,73.131,71
426,42.11696287,70.734,2353,,0.00114144,0.003,,,,72
432,42.11810418,70.737,2364,,0.001141313,0.003,,,,73
438,42.11924537,70.74,2375,,0.001141189,0.003,,,,74
444,42.12038644,70.743,2386,,0.001141067,0.003,,,,75
450,42.12152739,70.746,2397,,0.001140948,0.003,,,,76
456,42.12266822,70.749,2408,,0.00114083,0.003,,,,77
462,42.12380893,70.752,2419,,0.001140715,0.003,,,,78
468,42.12494953,70.755,2430,,0.001140602,0.003,,,,79
474,42.12609002,70.758,2441,,0.001140491,0.003,,,,80
480,42.12723041,70.761,2452,,0.001140381,0.003,,,,81
486,42.12837068,70.764,2463,,0.001140274,0.003,,,,82
492,42.12951085,70.767,2474,,0.001140168,0.003,,,,83
498,42.13065091,70.77,2485,,0.001140064,0.003,,,,84
504,42.13179087,70.773,2496,,0.001139962,0.003,,,,85
510,42.13293074,70.776,2507,,0.001139862,0.003,,,,86
516,42.1340705,70.779,2518,,0.001139763,0.003,,,,87
522,42.13521017,70.782,2529,,0.001139666,0.003,,,,88
528,42.13634974,70.785,2540,,0.00113957,0.003,,,,89
534,42.13748921,70.788,2551,,0.001139476,0.003,,,,90
540,42.13862859,70.791,2562,,0.001139383,0.003,,,,91
546,42.13976789,70.794,2573,,0.001139292,0.003,,,,92
552,42.14090709,70.797,2584,,0.001139202,0.003,,,,93
558,42.1420462,70.8,2595,,0.001139113,0.003,,,,94
564,42.14318523,70.803,2606,,0.001139026,0.003,,,,95
570,42.14432417,70.806,2617,,0.00113894,0.003,,,,96
576,42.14546302,70.809,2628,,0.001138855,0.003,,,,97
582,42.1466018,70.812,2639,,0.001138772,0.003,,,,98
588,42.14774048,70.815,2650,,0.001138689,0.003,,,,99
594,42.14887909,70.818,2661,,0.001138608,0.003,,,,100
600,42.15001762,70.821,2672,,0.001138528,0.003,,,,101
606,42.15115607,70.824,2683,,0.001138449,0.003,,,,102
612,42.15229444,70.827,2694,,0.001138371,0.003,,,,103
618,42.15343273,70.83,2705,,0.001138294,0.003,,,,104
624,42.15457095,70.833,2716,,0.001138218,0.003,,,,105
630,42.1557091,70.836,2727,,0.001138143,0.003,,,,106
636,42.15684717,70.839,2738,,0.001138069,0.003,,,,107
642,42.15798516,70.842,2749,,0.001137996,0.003,,,,108
648,42.15912309,70.845,2760,,0.001137924,0.003,,,,109
654,42.16026094,70.848,2771,,0.001137853,0.003,,,,110
660,42.16139872,70.851,2782,,0.001137783,0.003,,,,111
666,42.16253644,70.854,2793,,0.001137714,0.003,,,,112
672,42.16367408,70.857,2804,,0.001137645,0.003,,,,113
678,42.16481166,70.86,2815,,0.001137577,0.003,,,,114
684,42.16594917,70.863,2826,,0.001137511,0.003,,,,115
690,42.16708661,70.866,2837,,0.001137445,0.003,,,,116
696,42.16822399,70.869,2848,,0.001137379,0.003,,,,117
702,42.16936131,70.872,2859,,0.001137315,0.003,,,,118
708,42.17049856,70.875,2870,,0.001137251,0.003,,,,119
714,42.17163575,70.878,2881,,0.001137188,0.003,,,,120
720,42.17277287,70.881,2892,,0.001137126,0.003,,,,121
726,42.17390994,70.884,2903,,0.001137064,0.003,,,,122
732,42.17504694,70.887,2914,,0.001137003,0.003,,,,123
738,42.17618388,70.89,2925,,0.001136943,0.003,,,,124
